reason,bot_version,ai_threshold,decision,features_ema9,edge_trigger_reason,exchange,features_delta,data_symbol,ts,effective_threshold,early_fail_enabled,features_price,skip_stage,edge_threshold,trade_id,ai_error,fee_profile,research_model,ai_decision_text,research_lane,ai_win_prob,experiment_tag,analyzer_sync_id,controls_edge,ai_source,ai_error_detail,edge_score,final_direction,invert_signal
COMPLETE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,COMPLETE,61001.021842,PERIODIC_RESEARCH_AI,bitfinex,-5.087856,tBTCF0:USTF0,2026-06-25T00:11:58.812855+00:00,3.0,True,61151.0,COMPLETE,3.0,c604c-c4581074fb63,False,BITFINEX_ZERO,AI60-65 · Spread4 · Chase 3+,APPROVE,COMBO_604_SP4_CHASE_3PLUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,SPAWN,,1.8,SHORT,False
APPROVE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,AI,61000.821842,PERIODIC_RESEARCH_AI,bitfinex,-5.039971,tBTCF0:USTF0,2026-06-25T00:15:09.931884+00:00,3.0,True,61121.0,AI,3.0,cont-cf5ba866a1b6,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,,,2.2,,False
COMPLETE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,COMPLETE,61000.821842,PERIODIC_RESEARCH_AI,bitfinex,-5.039971,tBTCF0:USTF0,2026-06-25T00:15:11.666480+00:00,3.0,True,61121.0,COMPLETE,3.0,cont-cf5ba866a1b6,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,SPAWN,,2.2,SHORT,False
APPROVE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,AI,61000.821842,PERIODIC_RESEARCH_AI,bitfinex,-5.039971,tBTCF0:USTF0,2026-06-25T00:15:11.711695+00:00,3.0,True,61121.0,AI,3.0,scan-ce72f22ef12e,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,,,2.2,,False
APPROVE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,AI,61000.821842,PERIODIC_RESEARCH_AI,bitfinex,-5.039971,tBTCF0:USTF0,2026-06-25T00:15:11.844669+00:00,3.0,True,61121.0,AI,3.0,c604c-2a1fdbdacecc,False,BITFINEX_ZERO,AI60-65 · Spread4 · Chase 3+,APPROVE,COMBO_604_SP4_CHASE_3PLUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,,,2.2,,False
COMPLETE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,COMPLETE,61000.821842,PERIODIC_RESEARCH_AI,bitfinex,-5.039971,tBTCF0:USTF0,2026-06-25T00:15:13.847099+00:00,3.0,True,61121.0,COMPLETE,3.0,c604c-2a1fdbdacecc,False,BITFINEX_ZERO,AI60-65 · Spread4 · Chase 3+,APPROVE,COMBO_604_SP4_CHASE_3PLUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,SPAWN,,2.2,SHORT,False
APPROVE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,AI,61027.857474,PERIODIC_RESEARCH_AI,bitfinex,-5.068889,tBTCF0:USTF0,2026-06-25T00:18:34.159696+00:00,3.0,True,61034.0,AI,3.0,cont-694df1d19a80,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,,,2.2,,False
COMPLETE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,COMPLETE,61027.857474,PERIODIC_RESEARCH_AI,bitfinex,-5.068889,tBTCF0:USTF0,2026-06-25T00:18:36.160999+00:00,3.0,True,61034.0,COMPLETE,3.0,cont-694df1d19a80,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,SPAWN,,2.2,SHORT,False
APPROVE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,AI,61027.857474,PERIODIC_RESEARCH_AI,bitfinex,-5.068889,tBTCF0:USTF0,2026-06-25T00:18:36.203526+00:00,3.0,True,61034.0,AI,3.0,scan-5986d1448c71,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,,,2.2,,False
APPROVE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,AI,61027.857474,PERIODIC_RESEARCH_AI,bitfinex,-5.068889,tBTCF0:USTF0,2026-06-25T00:18:36.343439+00:00,3.0,True,61034.0,AI,3.0,c604c-473710542163,False,BITFINEX_ZERO,AI60-65 · Spread4 · Chase 3+,APPROVE,COMBO_604_SP4_CHASE_3PLUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,,,2.2,,False
COMPLETE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,COMPLETE,61027.857474,PERIODIC_RESEARCH_AI,bitfinex,-5.068889,tBTCF0:USTF0,2026-06-25T00:18:37.544460+00:00,3.0,True,61034.0,COMPLETE,3.0,c604c-473710542163,False,BITFINEX_ZERO,AI60-65 · Spread4 · Chase 3+,APPROVE,COMBO_604_SP4_CHASE_3PLUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,SPAWN,,2.2,SHORT,False
APPROVE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,AI,60999.857474,PERIODIC_RESEARCH_AI,bitfinex,-5.042703,tBTCF0:USTF0,2026-06-25T00:21:45.912395+00:00,3.0,True,60996.0,AI,3.0,cont-dff8b8901915,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,,,2.2,,False
COMPLETE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,COMPLETE,60999.857474,PERIODIC_RESEARCH_AI,bitfinex,-5.042703,tBTCF0:USTF0,2026-06-25T00:21:47.333838+00:00,3.0,True,60996.0,COMPLETE,3.0,cont-dff8b8901915,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,SPAWN,,2.2,SHORT,False
APPROVE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,AI,60999.857474,PERIODIC_RESEARCH_AI,bitfinex,-5.042703,tBTCF0:USTF0,2026-06-25T00:21:47.422587+00:00,3.0,True,60996.0,AI,3.0,scan-dbde3f17ec79,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,,,2.2,,False
APPROVE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,AI,60999.857474,PERIODIC_RESEARCH_AI,bitfinex,-5.042703,tBTCF0:USTF0,2026-06-25T00:21:47.564187+00:00,3.0,True,60996.0,AI,3.0,c604c-cda5d7df5437,False,BITFINEX_ZERO,AI60-65 · Spread4 · Chase 3+,APPROVE,COMBO_604_SP4_CHASE_3PLUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,,,2.2,,False
COMPLETE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,COMPLETE,60999.857474,PERIODIC_RESEARCH_AI,bitfinex,-5.042703,tBTCF0:USTF0,2026-06-25T00:21:48.860985+00:00,3.0,True,60996.0,COMPLETE,3.0,c604c-cda5d7df5437,False,BITFINEX_ZERO,AI60-65 · Spread4 · Chase 3+,APPROVE,COMBO_604_SP4_CHASE_3PLUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,SPAWN,,2.2,SHORT,False
APPROVE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,AI,61013.657474,PERIODIC_RESEARCH_AI,bitfinex,-5.181709,tBTCF0:USTF0,2026-06-25T00:25:01.411752+00:00,3.0,True,61027.0,AI,3.0,cont-b81e60ef8f24,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,,,1.5,,False
COMPLETE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,COMPLETE,61013.657474,PERIODIC_RESEARCH_AI,bitfinex,-5.181709,tBTCF0:USTF0,2026-06-25T00:25:02.304167+00:00,3.0,True,61027.0,COMPLETE,3.0,cont-b81e60ef8f24,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,SPAWN,,1.5,SHORT,False
APPROVE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,AI,61013.657474,PERIODIC_RESEARCH_AI,bitfinex,-5.181709,tBTCF0:USTF0,2026-06-25T00:25:02.380918+00:00,3.0,True,61027.0,AI,3.0,scan-de0a26ef8ff9,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,,,1.5,,False
APPROVE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,AI,61013.657474,PERIODIC_RESEARCH_AI,bitfinex,-5.181709,tBTCF0:USTF0,2026-06-25T00:25:02.511232+00:00,3.0,True,61027.0,AI,3.0,c604c-ca958fb5f91f,False,BITFINEX_ZERO,AI60-65 · Spread4 · Chase 3+,APPROVE,COMBO_604_SP4_CHASE_3PLUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,,,1.5,,False
COMPLETE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,COMPLETE,61013.657474,PERIODIC_RESEARCH_AI,bitfinex,-5.181709,tBTCF0:USTF0,2026-06-25T00:25:03.800674+00:00,3.0,True,61027.0,COMPLETE,3.0,c604c-ca958fb5f91f,False,BITFINEX_ZERO,AI60-65 · Spread4 · Chase 3+,APPROVE,COMBO_604_SP4_CHASE_3PLUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,SPAWN,,1.5,SHORT,False
APPROVE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,AI,61001.857474,PERIODIC_RESEARCH_AI,bitfinex,-5.177282,tBTCF0:USTF0,2026-06-25T00:28:12.621367+00:00,3.0,True,61006.0,AI,3.0,cont-f0b72fcdd64e,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,,,1.9,,False
COMPLETE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,COMPLETE,61001.857474,PERIODIC_RESEARCH_AI,bitfinex,-5.177282,tBTCF0:USTF0,2026-06-25T00:28:13.917844+00:00,3.0,True,61006.0,COMPLETE,3.0,cont-f0b72fcdd64e,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,SPAWN,,1.9,SHORT,False
APPROVE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,AI,61001.857474,PERIODIC_RESEARCH_AI,bitfinex,-5.177282,tBTCF0:USTF0,2026-06-25T00:28:13.994237+00:00,3.0,True,61006.0,AI,3.0,scan-0e6bf32777e8,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,,,1.9,,False
APPROVE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,AI,61001.857474,PERIODIC_RESEARCH_AI,bitfinex,-5.177282,tBTCF0:USTF0,2026-06-25T00:28:14.207230+00:00,3.0,True,61006.0,AI,3.0,c604c-9b63a6310c8d,False,BITFINEX_ZERO,AI60-65 · Spread4 · Chase 3+,APPROVE,COMBO_604_SP4_CHASE_3PLUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,,,1.9,,False
COMPLETE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,COMPLETE,61001.857474,PERIODIC_RESEARCH_AI,bitfinex,-5.177282,tBTCF0:USTF0,2026-06-25T00:28:15.372135+00:00,3.0,True,61006.0,COMPLETE,3.0,c604c-9b63a6310c8d,False,BITFINEX_ZERO,AI60-65 · Spread4 · Chase 3+,APPROVE,COMBO_604_SP4_CHASE_3PLUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,SPAWN,,1.9,SHORT,False
APPROVE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,AI,60980.645979,PERIODIC_RESEARCH_AI,bitfinex,-5.520224,tBTCF0:USTF0,2026-06-25T00:31:23.740252+00:00,3.0,True,60952.0,AI,3.0,cont-f0a61a72a3b8,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,,,2.1,,False
COMPLETE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,COMPLETE,60980.645979,PERIODIC_RESEARCH_AI,bitfinex,-5.520224,tBTCF0:USTF0,2026-06-25T00:31:25.496842+00:00,3.0,True,60952.0,COMPLETE,3.0,cont-f0a61a72a3b8,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,SPAWN,,2.1,SHORT,False
APPROVE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,AI,60980.645979,PERIODIC_RESEARCH_AI,bitfinex,-5.520224,tBTCF0:USTF0,2026-06-25T00:31:25.546721+00:00,3.0,True,60952.0,AI,3.0,scan-8fb18a876f35,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,,,2.1,,False
APPROVE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,AI,60980.645979,PERIODIC_RESEARCH_AI,bitfinex,-5.520224,tBTCF0:USTF0,2026-06-25T00:31:25.676082+00:00,3.0,True,60952.0,AI,3.0,c604c-72a38456ac6f,False,BITFINEX_ZERO,AI60-65 · Spread4 · Chase 3+,APPROVE,COMBO_604_SP4_CHASE_3PLUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,,,2.1,,False
COMPLETE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,COMPLETE,60980.645979,PERIODIC_RESEARCH_AI,bitfinex,-5.520224,tBTCF0:USTF0,2026-06-25T00:31:26.857501+00:00,3.0,True,60952.0,COMPLETE,3.0,c604c-72a38456ac6f,False,BITFINEX_ZERO,AI60-65 · Spread4 · Chase 3+,APPROVE,COMBO_604_SP4_CHASE_3PLUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,SPAWN,,2.1,SHORT,False
APPROVE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,AI,60988.645979,PERIODIC_RESEARCH_AI,bitfinex,-5.562531,tBTCF0:USTF0,2026-06-25T00:34:56.192320+00:00,3.0,True,61002.0,AI,3.0,cont-6cff19b3ec16,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,,,2.9,,False
COMPLETE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,COMPLETE,60988.645979,PERIODIC_RESEARCH_AI,bitfinex,-5.562531,tBTCF0:USTF0,2026-06-25T00:34:57.824842+00:00,3.0,True,61002.0,COMPLETE,3.0,cont-6cff19b3ec16,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,SPAWN,,2.9,SHORT,False
APPROVE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,AI,60988.645979,PERIODIC_RESEARCH_AI,bitfinex,-5.562531,tBTCF0:USTF0,2026-06-25T00:34:57.887155+00:00,3.0,True,61002.0,AI,3.0,scan-5a2aff51a834,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,,,2.9,,False
APPROVE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,AI,60988.645979,PERIODIC_RESEARCH_AI,bitfinex,-5.562531,tBTCF0:USTF0,2026-06-25T00:34:58.051490+00:00,3.0,True,61002.0,AI,3.0,c604c-ade28845a4d7,False,BITFINEX_ZERO,AI60-65 · Spread4 · Chase 3+,APPROVE,COMBO_604_SP4_CHASE_3PLUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,,,2.9,,False
COMPLETE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,COMPLETE,60988.645979,PERIODIC_RESEARCH_AI,bitfinex,-5.562531,tBTCF0:USTF0,2026-06-25T00:34:59.334250+00:00,3.0,True,61002.0,COMPLETE,3.0,c604c-ade28845a4d7,False,BITFINEX_ZERO,AI60-65 · Spread4 · Chase 3+,APPROVE,COMBO_604_SP4_CHASE_3PLUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,SPAWN,,2.9,SHORT,False
APPROVE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,AI,60980.645979,PERIODIC_RESEARCH_AI,bitfinex,-5.998065,tBTCF0:USTF0,2026-06-25T00:38:07.461073+00:00,3.0,True,60927.0,AI,3.0,cont-73a1f6eb8a23,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,,,2.9,,False
COMPLETE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,COMPLETE,60980.645979,PERIODIC_RESEARCH_AI,bitfinex,-5.998065,tBTCF0:USTF0,2026-06-25T00:38:08.522026+00:00,3.0,True,60927.0,COMPLETE,3.0,cont-73a1f6eb8a23,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,SPAWN,,2.9,SHORT,False
APPROVE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,AI,60980.645979,PERIODIC_RESEARCH_AI,bitfinex,-5.998065,tBTCF0:USTF0,2026-06-25T00:38:08.633124+00:00,3.0,True,60927.0,AI,3.0,scan-5a2b0665fb3c,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,,,2.9,,False
APPROVE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,AI,60980.645979,PERIODIC_RESEARCH_AI,bitfinex,-5.998065,tBTCF0:USTF0,2026-06-25T00:38:08.916862+00:00,3.0,True,60927.0,AI,3.0,c604c-1105648f87f5,False,BITFINEX_ZERO,AI60-65 · Spread4 · Chase 3+,APPROVE,COMBO_604_SP4_CHASE_3PLUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,,,2.9,,False
COMPLETE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,COMPLETE,60980.645979,PERIODIC_RESEARCH_AI,bitfinex,-5.998065,tBTCF0:USTF0,2026-06-25T00:38:10.252725+00:00,3.0,True,60927.0,COMPLETE,3.0,c604c-1105648f87f5,False,BITFINEX_ZERO,AI60-65 · Spread4 · Chase 3+,APPROVE,COMBO_604_SP4_CHASE_3PLUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,SPAWN,,2.9,SHORT,False
APPROVE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,AI,60981.045979,PERIODIC_RESEARCH_AI,bitfinex,-6.53681,tBTCF0:USTF0,2026-06-25T00:41:27.617906+00:00,3.0,True,60956.0,AI,3.0,cont-d53dec8b0038,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,,,2.6,,False
COMPLETE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,COMPLETE,60981.045979,PERIODIC_RESEARCH_AI,bitfinex,-6.53681,tBTCF0:USTF0,2026-06-25T00:41:29.481555+00:00,3.0,True,60956.0,COMPLETE,3.0,cont-d53dec8b0038,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,SPAWN,,2.6,SHORT,False
APPROVE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,AI,60981.045979,PERIODIC_RESEARCH_AI,bitfinex,-6.53681,tBTCF0:USTF0,2026-06-25T00:41:29.544324+00:00,3.0,True,60956.0,AI,3.0,scan-e56346cb6101,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,,,2.6,,False
APPROVE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,AI,60981.045979,PERIODIC_RESEARCH_AI,bitfinex,-6.53681,tBTCF0:USTF0,2026-06-25T00:41:29.664100+00:00,3.0,True,60956.0,AI,3.0,c604c-7d32737a002c,False,BITFINEX_ZERO,AI60-65 · Spread4 · Chase 3+,APPROVE,COMBO_604_SP4_CHASE_3PLUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,,,2.6,,False
COMPLETE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,COMPLETE,60981.045979,PERIODIC_RESEARCH_AI,bitfinex,-6.53681,tBTCF0:USTF0,2026-06-25T00:41:31.311535+00:00,3.0,True,60956.0,COMPLETE,3.0,c604c-7d32737a002c,False,BITFINEX_ZERO,AI60-65 · Spread4 · Chase 3+,APPROVE,COMBO_604_SP4_CHASE_3PLUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,SPAWN,,2.6,SHORT,False
APPROVE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,AI,60980.045979,PERIODIC_RESEARCH_AI,bitfinex,-6.788758,tBTCF0:USTF0,2026-06-25T00:44:38.364438+00:00,3.0,True,60890.0,AI,3.0,cont-b882467850a3,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,,,2.9,,False
COMPLETE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,COMPLETE,60980.045979,PERIODIC_RESEARCH_AI,bitfinex,-6.788758,tBTCF0:USTF0,2026-06-25T00:44:39.724669+00:00,3.0,True,60890.0,COMPLETE,3.0,cont-b882467850a3,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,SPAWN,,2.9,SHORT,False
APPROVE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,AI,60980.045979,PERIODIC_RESEARCH_AI,bitfinex,-6.788758,tBTCF0:USTF0,2026-06-25T00:44:39.813116+00:00,3.0,True,60890.0,AI,3.0,scan-13cd2abe101f,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,,,2.9,,False
APPROVE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,AI,60980.045979,PERIODIC_RESEARCH_AI,bitfinex,-6.788758,tBTCF0:USTF0,2026-06-25T00:44:40.038546+00:00,3.0,True,60890.0,AI,3.0,c604c-ac98ac0e631e,False,BITFINEX_ZERO,AI60-65 · Spread4 · Chase 3+,APPROVE,COMBO_604_SP4_CHASE_3PLUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,,,2.9,,False
COMPLETE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,COMPLETE,60980.045979,PERIODIC_RESEARCH_AI,bitfinex,-6.788758,tBTCF0:USTF0,2026-06-25T00:44:41.461230+00:00,3.0,True,60890.0,COMPLETE,3.0,c604c-ac98ac0e631e,False,BITFINEX_ZERO,AI60-65 · Spread4 · Chase 3+,APPROVE,COMBO_604_SP4_CHASE_3PLUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,SPAWN,,2.9,SHORT,False
APPROVE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,AI,60939.636783,PERIODIC_RESEARCH_AI,bitfinex,-6.718108,tBTCF0:USTF0,2026-06-25T00:47:59.699058+00:00,3.0,True,60805.0,AI,3.0,cont-5c09b7729fa4,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,,,1.9,,False
COMPLETE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,COMPLETE,60939.636783,PERIODIC_RESEARCH_AI,bitfinex,-6.718108,tBTCF0:USTF0,2026-06-25T00:48:01.533412+00:00,3.0,True,60805.0,COMPLETE,3.0,cont-5c09b7729fa4,False,BITFINEX_ZERO,Continuous AI Research,APPROVE,CONTINUOUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,SPAWN,,1.9,SHORT,False
APPROVE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,AI,60939.636783,PERIODIC_RESEARCH_AI,bitfinex,-6.718108,tBTCF0:USTF0,2026-06-25T00:48:01.578373+00:00,3.0,True,60805.0,AI,3.0,scan-6d91ac2addea,False,BITFINEX_ZERO,AI Scan (no orders),APPROVE,AI_SCAN,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,,,1.9,,False
APPROVE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,AI,60939.636783,PERIODIC_RESEARCH_AI,bitfinex,-6.718108,tBTCF0:USTF0,2026-06-25T00:48:01.715269+00:00,3.0,True,60805.0,AI,3.0,c604c-9e0175877df0,False,BITFINEX_ZERO,AI60-65 · Spread4 · Chase 3+,APPROVE,COMBO_604_SP4_CHASE_3PLUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,,,1.9,,False
COMPLETE,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,COMPLETE,60939.636783,PERIODIC_RESEARCH_AI,bitfinex,-6.718108,tBTCF0:USTF0,2026-06-25T00:48:03.300765+00:00,3.0,True,60805.0,COMPLETE,3.0,c604c-9e0175877df0,False,BITFINEX_ZERO,AI60-65 · Spread4 · Chase 3+,APPROVE,COMBO_604_SP4_CHASE_3PLUS,62,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,3.0,SPAWN,,1.9,SHORT,False
AI_COOLDOWN_170s,v10.7-fresh-scope-relay-audit-2026-06-25,44.0,NO_SIGNAL,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-25T00:48:03.373177+00:00,3.0,True,,PRE_PIPELINE,3.0,39f5ecbd-4b61-4dd6-8f72-9e96d37b8896,False,BITFINEX_ZERO,Unknown,,,,INV_False_EF_True,v10.7-fresh-scope-relay-audit-2026-06-25,,,,1.9,,False
