pipeline_outcome,orderflow_pts,edge_trigger,reason,bot_version,mtf_1h,edge_trigger_reason,mtf_15m,exchange,outcome,price,momentum_pts,structure_bias,x_shadow,regime,ai_gate_called,data_symbol,ts,effective_threshold,stage,adx,x_effective_threshold,edge_threshold,trade_id,mtf_4h,fee_profile,x_detail,x_edge_threshold_max,analyzer_sync_id,x_lane,x_latency_ms,edge_score,x_win_prob
AI_EVALUATED,,True,PERIODIC_RESEARCH_AI,v11.0-genome-architecture-v1,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,TRIGGER,59292.0,0.0,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:14:05.764065+00:00,3.0,EDGE,24.68,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,2.2,
AI_EVALUATED,,True,DEEPSEEK_RESPONSE,v11.0-genome-architecture-v1,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,API_OK,59288.0,0.0,MIXED,,BEAR,False,tBTCF0:USTF0,2026-06-25T19:14:11.002112+00:00,3.0,AI,24.8,,3.0,scan-579365090fd6,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,5166,2.2,
AI_EVALUATED,,True,AI_SCAN_MODEL,v11.0-genome-architecture-v1,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,APPROVE,59288.0,0.0,MIXED,False,BEAR,True,tBTCF0:USTF0,2026-06-25T19:14:11.101878+00:00,3.0,AI,24.8,,3.0,scan-579365090fd6,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,AI_SCAN,5166,2.2,62
AI_EVALUATED,,True,WOULD_BLOCK_PROFIT_GATE_EDGE_LT_3.0,v11.0-genome-architecture-v1,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,WOULD_BLOCK,59285.0,0.0,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:14:12.599873+00:00,3.0,POST_AI,24.8,,3.0,cont-e69bedb55fda,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,2.2,
AI_EVALUATED,,True,WOULD_BLOCK_GOLDEN_STACK_STRUCTURE_0.0,v11.0-genome-architecture-v1,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,WOULD_BLOCK,59285.0,0.0,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:14:13.581416+00:00,3.0,POST_AI,24.8,,3.0,cont-e69bedb55fda,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,2.2,
AI_EVALUATED,,True,WOULD_BLOCK_PROFIT_GATE_EDGE_LT_3.0,v11.0-genome-architecture-v1,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,WOULD_BLOCK,59285.0,0.0,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:14:14.852684+00:00,3.0,POST_AI,24.8,,3.0,c604c-451def188c71,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,2.2,
AI_EVALUATED,,True,WOULD_BLOCK_GOLDEN_STACK_STRUCTURE_0.0,v11.0-genome-architecture-v1,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,WOULD_BLOCK,59285.0,0.0,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:14:15.608738+00:00,3.0,POST_AI,24.8,,3.0,c604c-451def188c71,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,2.2,
AI_EVALUATED,,False,AI_COOLDOWN_141s,v11.0-genome-architecture-v1,BEARISH,AI_COOLDOWN_141s,BEARISH,bitfinex,WAIT,59268.0,0.51,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:14:43.838195+00:00,3.0,EDGE,24.8,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,3.6,
AI_EVALUATED,,False,AI_COOLDOWN_89s,v11.0-genome-architecture-v1,BEARISH,AI_COOLDOWN_89s,BEARISH,bitfinex,WAIT,59287.0,1.0,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:15:35.882763+00:00,3.0,EDGE,24.8,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,4.1,
AI_EVALUATED,,False,AI_COOLDOWN_59s,v11.0-genome-architecture-v1,BEARISH,AI_COOLDOWN_59s,BEARISH,bitfinex,WAIT,59307.0,0.0,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:16:06.455014+00:00,3.0,EDGE,24.38,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,3.0,
AI_EVALUATED,,False,AI_COOLDOWN_58s,v11.0-genome-architecture-v1,BEARISH,AI_COOLDOWN_58s,BEARISH,bitfinex,WAIT,59307.0,0.0,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:16:07.231532+00:00,3.0,EDGE,24.38,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,3.0,
AI_EVALUATED,,False,AI_COOLDOWN_28s,v11.0-genome-architecture-v1,BEARISH,AI_COOLDOWN_28s,BEARISH,bitfinex,WAIT,59333.0,0.0,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:16:37.491575+00:00,3.0,EDGE,24.38,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,2.4,
AI_EVALUATED,,False,AI_COOLDOWN_27s,v11.0-genome-architecture-v1,BEARISH,AI_COOLDOWN_27s,BEARISH,bitfinex,WAIT,59333.0,0.0,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:16:38.299815+00:00,3.0,EDGE,24.38,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,2.4,
AI_EVALUATED,,True,PERIODIC_RESEARCH_AI,v11.0-genome-architecture-v1,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,TRIGGER,59317.0,0.54,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:17:08.530843+00:00,3.0,EDGE,24.38,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,3.1,
AI_EVALUATED,,True,DEEPSEEK_RESPONSE,v11.0-genome-architecture-v1,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,API_OK,59306.0,0.54,MIXED,,BEAR,False,tBTCF0:USTF0,2026-06-25T19:17:13.486979+00:00,3.0,AI,24.38,,3.0,scan-361ee8129fb3,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,4887,3.1,
AI_EVALUATED,,True,AI_SCAN_MODEL,v11.0-genome-architecture-v1,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,APPROVE,59306.0,0.54,MIXED,False,BEAR,True,tBTCF0:USTF0,2026-06-25T19:17:13.563544+00:00,3.0,AI,24.38,,3.0,scan-361ee8129fb3,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,AI_SCAN,4887,3.1,62
AI_EVALUATED,,True,WOULD_BLOCK_GOLDEN_STACK_MOMENTUM_CHOP_0.93,v11.0-genome-architecture-v1,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,WOULD_BLOCK,59306.0,0.54,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:17:15.043477+00:00,3.0,POST_AI,24.38,,3.0,cont-7dc784e3aa99,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,3.1,
AI_EVALUATED,,True,WOULD_BLOCK_GOLDEN_STACK_MOMENTUM_CHOP_0.93,v11.0-genome-architecture-v1,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,WOULD_BLOCK,59306.0,0.54,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:17:16.314784+00:00,3.0,POST_AI,24.38,,3.0,c604c-a4912e22c811,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,3.1,
AI_EVALUATED,,False,AI_COOLDOWN_143s,v11.0-genome-architecture-v1,BEARISH,AI_COOLDOWN_143s,BEARISH,bitfinex,WAIT,59278.0,1.0,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:17:45.517936+00:00,3.0,EDGE,24.38,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,3.9,
AI_EVALUATED,,False,AI_COOLDOWN_112s,v11.0-genome-architecture-v1,BEARISH,AI_COOLDOWN_112s,BEARISH,bitfinex,WAIT,59271.0,0.13,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:18:16.279423+00:00,3.0,EDGE,24.38,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,2.9,
AI_EVALUATED,,False,AI_COOLDOWN_111s,v11.0-genome-architecture-v1,BEARISH,AI_COOLDOWN_111s,BEARISH,bitfinex,WAIT,59274.0,0.13,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:18:16.861627+00:00,3.0,EDGE,24.38,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,2.9,
AI_EVALUATED,,False,AI_COOLDOWN_81s,v11.0-genome-architecture-v1,BEARISH,AI_COOLDOWN_81s,BEARISH,bitfinex,WAIT,59258.0,1.0,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:18:47.150235+00:00,3.0,EDGE,24.4,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,3.9,
AI_EVALUATED,,False,AI_COOLDOWN_50s,v11.0-genome-architecture-v1,BEARISH,AI_COOLDOWN_50s,BEARISH,bitfinex,WAIT,59267.0,0.67,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:19:17.680234+00:00,3.0,EDGE,24.4,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,3.5,
AI_EVALUATED,,False,AI_COOLDOWN_20s,v11.0-genome-architecture-v1,BEARISH,AI_COOLDOWN_20s,BEARISH,bitfinex,WAIT,59273.0,0.0,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:19:47.863527+00:00,3.0,EDGE,24.4,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,2.8,
AI_EVALUATED,,False,AI_COOLDOWN_19s,v11.0-genome-architecture-v1,BEARISH,AI_COOLDOWN_19s,BEARISH,bitfinex,WAIT,59273.0,0.0,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:19:48.585712+00:00,3.0,EDGE,24.4,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,2.8,
AI_EVALUATED,,True,PERIODIC_RESEARCH_AI,v11.0-genome-architecture-v1,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,TRIGGER,59293.0,0.0,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:20:08.910938+00:00,3.0,EDGE,24.4,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,2.8,
AI_EVALUATED,,True,DEEPSEEK_RESPONSE,v11.0-genome-architecture-v1,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,API_OK,59297.0,0.0,MIXED,,BEAR,False,tBTCF0:USTF0,2026-06-25T19:20:15.597031+00:00,3.0,AI,24.4,,3.0,scan-ea7b38ee328d,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,6618,2.8,
AI_EVALUATED,,True,AI_SCAN_MODEL,v11.0-genome-architecture-v1,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,APPROVE,59297.0,0.0,MIXED,False,BEAR,True,tBTCF0:USTF0,2026-06-25T19:20:15.678849+00:00,3.0,AI,24.4,,3.0,scan-ea7b38ee328d,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,AI_SCAN,6618,2.8,62
AI_EVALUATED,,True,WOULD_BLOCK_PROFIT_GATE_EDGE_LT_3.0,v11.0-genome-architecture-v1,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,WOULD_BLOCK,59297.0,0.0,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:20:16.646122+00:00,3.0,POST_AI,24.4,,3.0,cont-301bcabd8d16,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,2.8,
AI_EVALUATED,,True,WOULD_BLOCK_GOLDEN_STACK_MOMENTUM_CHOP_1.00,v11.0-genome-architecture-v1,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,WOULD_BLOCK,59297.0,0.0,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:20:17.232625+00:00,3.0,POST_AI,24.4,,3.0,cont-301bcabd8d16,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,2.8,
AI_EVALUATED,,False,AI_COOLDOWN_109s,v11.0-genome-architecture-v1,BEARISH,AI_COOLDOWN_109s,BEARISH,bitfinex,WAIT,59283.0,1.0,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:21:20.126916+00:00,3.0,EDGE,24.4,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,3.8,
AI_EVALUATED,,False,AI_COOLDOWN_78s,v11.0-genome-architecture-v1,BEARISH,AI_COOLDOWN_78s,BEARISH,bitfinex,WAIT,59295.0,0.47,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:21:50.961324+00:00,3.0,EDGE,24.4,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,3.6,
AI_EVALUATED,,False,AI_COOLDOWN_47s,v11.0-genome-architecture-v1,BEARISH,AI_COOLDOWN_47s,BEARISH,bitfinex,WAIT,59256.0,1.0,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:22:21.150342+00:00,3.0,EDGE,24.4,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,3.8,
AI_EVALUATED,,False,AI_COOLDOWN_17s,v11.0-genome-architecture-v1,BEARISH,AI_COOLDOWN_17s,BEARISH,bitfinex,WAIT,59307.0,0.0,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:22:51.690169+00:00,3.0,EDGE,24.4,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,2.8,
AI_EVALUATED,,True,PERIODIC_RESEARCH_AI,v11.0-genome-architecture-v1,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,TRIGGER,59309.0,0.25,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:23:22.309363+00:00,3.0,EDGE,24.4,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,3.2,
AI_EVALUATED,,True,DEEPSEEK_RESPONSE,v11.0-genome-architecture-v1,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,API_OK,59291.0,0.25,MIXED,,BEAR,False,tBTCF0:USTF0,2026-06-25T19:23:28.073419+00:00,3.0,AI,24.4,,3.0,scan-aaeb1566e76c,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,5549,3.2,
AI_EVALUATED,,True,AI_SCAN_MODEL,v11.0-genome-architecture-v1,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,APPROVE,59291.0,0.25,MIXED,False,BEAR,True,tBTCF0:USTF0,2026-06-25T19:23:28.150089+00:00,3.0,AI,24.4,,3.0,scan-aaeb1566e76c,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,AI_SCAN,5549,3.2,62
AI_EVALUATED,,True,WOULD_BLOCK_GOLDEN_STACK_STRUCTURE_0.0,v11.0-genome-architecture-v1,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,WOULD_BLOCK,59322.0,0.25,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:23:29.227853+00:00,3.0,POST_AI,24.4,,3.0,cont-830fb71cae8e,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,3.2,
AI_EVALUATED,,False,AI_COOLDOWN_144s,v11.0-genome-architecture-v1,BEARISH,AI_COOLDOWN_144s,BEARISH,bitfinex,WAIT,59229.0,0.81,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:23:58.268628+00:00,3.0,EDGE,24.4,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,3.6,
AI_EVALUATED,,False,AI_COOLDOWN_113s,v11.0-genome-architecture-v1,BEARISH,AI_COOLDOWN_113s,BEARISH,bitfinex,WAIT,59253.0,0.0,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:24:28.817266+00:00,3.0,EDGE,24.4,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,2.8,
AI_EVALUATED,,False,AI_COOLDOWN_82s,v11.0-genome-architecture-v1,BEARISH,AI_COOLDOWN_82s,BEARISH,bitfinex,WAIT,59274.0,0.0,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:24:59.410703+00:00,3.0,EDGE,24.49,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,2.3,
AI_EVALUATED,,False,AI_COOLDOWN_52s,v11.0-genome-architecture-v1,BEARISH,AI_COOLDOWN_52s,BEARISH,bitfinex,WAIT,59383.0,0.0,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:25:29.887112+00:00,3.0,EDGE,24.49,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,2.4,
AI_EVALUATED,,False,AI_COOLDOWN_22s,v11.0-genome-architecture-v1,BEARISH,AI_COOLDOWN_22s,BEARISH,bitfinex,WAIT,59359.0,0.28,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:26:00.071274+00:00,3.0,EDGE,24.49,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,2.6,
AI_EVALUATED,,True,PERIODIC_RESEARCH_AI,v11.0-genome-architecture-v1,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,TRIGGER,59369.0,0.03,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:26:53.904719+00:00,3.0,EDGE,24.49,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,2.6,
AI_EVALUATED,,True,DEEPSEEK_RESPONSE,v11.0-genome-architecture-v1,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,API_OK,59369.0,0.03,MIXED,,BEAR,False,tBTCF0:USTF0,2026-06-25T19:27:02.366469+00:00,3.0,AI,24.49,,3.0,scan-6bdfd1cf148e,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,8131,2.4,
AI_EVALUATED,,True,AI_SCAN_MODEL,v11.0-genome-architecture-v1,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,APPROVE,59369.0,0.03,MIXED,False,BEAR,True,tBTCF0:USTF0,2026-06-25T19:27:02.521864+00:00,3.0,AI,24.49,,3.0,scan-6bdfd1cf148e,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,AI_SCAN,8131,2.4,62
AI_EVALUATED,,True,WOULD_BLOCK_PROFIT_GATE_EDGE_LT_3.0,v11.0-genome-architecture-v1,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,WOULD_BLOCK,59352.0,0.03,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:27:03.503317+00:00,3.0,POST_AI,24.49,,3.0,cont-44a42b30ff9e,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,2.4,
AI_EVALUATED,,True,WOULD_BLOCK_GOLDEN_STACK_MOMENTUM_CHOP_1.00,v11.0-genome-architecture-v1,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,WOULD_BLOCK,59345.0,0.03,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:27:04.386149+00:00,3.0,POST_AI,24.49,,3.0,cont-44a42b30ff9e,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,2.4,
AI_EVALUATED,,True,WOULD_BLOCK_CLUSTER_ENTRY,v11.0-genome-architecture-v1,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,WOULD_BLOCK,59345.0,0.03,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:27:05.031523+00:00,3.0,POST_AI,24.49,,3.0,cont-44a42b30ff9e,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,2.4,
AI_EVALUATED,,True,WOULD_BLOCK_PROFIT_GATE_EDGE_LT_3.0,v11.0-genome-architecture-v1,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,WOULD_BLOCK,59345.0,0.03,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:27:06.271279+00:00,3.0,POST_AI,24.49,,3.0,c604c-318f0e35941d,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,2.4,
AI_EVALUATED,,True,WOULD_BLOCK_GOLDEN_STACK_MOMENTUM_CHOP_1.00,v11.0-genome-architecture-v1,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,WOULD_BLOCK,59345.0,0.03,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:27:07.071197+00:00,3.0,POST_AI,24.49,,3.0,c604c-318f0e35941d,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,2.4,
AI_EVALUATED,,True,WOULD_BLOCK_WEAK_SETUP_LOW_EDGE_2.4_LT_3.0,v11.0-genome-architecture-v1,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,WOULD_BLOCK,59345.0,0.03,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:27:07.670742+00:00,3.0,POST_AI,24.49,,3.0,c604c-318f0e35941d,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,2.4,
AI_EVALUATED,,True,WOULD_BLOCK_CLUSTER_ENTRY,v11.0-genome-architecture-v1,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,WOULD_BLOCK,59345.0,0.03,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:27:08.277974+00:00,3.0,POST_AI,24.49,,3.0,c604c-318f0e35941d,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,2.4,
AI_EVALUATED,,False,AI_COOLDOWN_135s,v11.0-genome-architecture-v1,BEARISH,AI_COOLDOWN_135s,BEARISH,bitfinex,WAIT,59359.0,0.0,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:27:38.552521+00:00,3.0,EDGE,24.49,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,1.8,
AI_EVALUATED,,False,AI_COOLDOWN_134s,v11.0-genome-architecture-v1,BEARISH,AI_COOLDOWN_134s,BEARISH,bitfinex,WAIT,59350.0,0.0,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:27:39.226434+00:00,3.0,EDGE,24.49,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,1.8,
AI_EVALUATED,,False,AI_COOLDOWN_104s,v11.0-genome-architecture-v1,BEARISH,AI_COOLDOWN_104s,BEARISH,bitfinex,WAIT,59353.0,0.0,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:28:09.604970+00:00,3.0,EDGE,24.49,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,2.4,
AI_EVALUATED,,False,AI_COOLDOWN_103s,v11.0-genome-architecture-v1,BEARISH,AI_COOLDOWN_103s,BEARISH,bitfinex,WAIT,59353.0,0.0,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:28:10.341124+00:00,3.0,EDGE,24.49,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,2.4,
AI_EVALUATED,,False,AI_COOLDOWN_73s,v11.0-genome-architecture-v1,BEARISH,AI_COOLDOWN_73s,BEARISH,bitfinex,WAIT,59316.0,1.0,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:28:40.648451+00:00,3.0,EDGE,24.49,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,3.8,
AI_EVALUATED,,False,AI_COOLDOWN_72s,v11.0-genome-architecture-v1,BEARISH,AI_COOLDOWN_72s,BEARISH,bitfinex,WAIT,59316.0,1.0,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:28:41.316183+00:00,3.0,EDGE,24.49,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,3.8,
AI_EVALUATED,,False,AI_COOLDOWN_42s,v11.0-genome-architecture-v1,BEARISH,AI_COOLDOWN_42s,BEARISH,bitfinex,WAIT,59322.0,0.17,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:29:11.705567+00:00,3.0,EDGE,24.49,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,2.5,
AI_EVALUATED,,False,AI_COOLDOWN_11s,v11.0-genome-architecture-v1,BEARISH,AI_COOLDOWN_11s,BEARISH,bitfinex,WAIT,59368.0,0.76,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:29:42.293856+00:00,3.0,EDGE,24.49,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,3.2,
AI_EVALUATED,,True,PERIODIC_RESEARCH_AI,v11.0-genome-architecture-v1,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,TRIGGER,59404.0,0.0,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:30:12.863321+00:00,3.0,EDGE,24.2,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,1.9,
AI_EVALUATED,,True,DEEPSEEK_RESPONSE,v11.0-genome-architecture-v1,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,API_OK,59408.0,0.0,MIXED,,BEAR,False,tBTCF0:USTF0,2026-06-25T19:30:18.794625+00:00,3.0,AI,24.2,,3.0,scan-1eae7552f409,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,5857,1.9,
AI_EVALUATED,,True,AI_SCAN_MODEL,v11.0-genome-architecture-v1,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,APPROVE,59408.0,0.0,MIXED,False,BEAR,True,tBTCF0:USTF0,2026-06-25T19:30:18.874162+00:00,3.0,AI,24.2,,3.0,scan-1eae7552f409,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,AI_SCAN,5857,1.9,62
AI_EVALUATED,,True,WOULD_BLOCK_PROFIT_GATE_EDGE_LT_3.0,v11.0-genome-architecture-v1,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,WOULD_BLOCK,59408.0,0.0,MIXED,,BEAR,True,tBTCF0:USTF0,2026-06-25T19:30:19.624448+00:00,3.0,POST_AI,24.2,,3.0,cont-b67f7193e523,BEARISH,BITFINEX_ZERO,,,v11.0-genome-architecture-v1,,,1.9,
