ts,bull_score,bear_score,velocity,delta,volume_ratio,weaken_signals,trend_state,base_state,structure_score,mtf_agreement
2026-06-24T12:48:43.406748+00:00,4,6,-0.00019090648763880492,0.055568809999999996,0.1379598883802848,2,BEAR,BEAR,-3.0,CONFLICTED
2026-06-24T12:49:13.961701+00:00,4,6,6.364967220418815e-05,0.26473645,12.997646906912196,2,BEAR,BEAR,-3.0,CONFLICTED
2026-06-24T12:49:44.371991+00:00,4,6,-0.0003501902169587571,0.2638026600000001,0.00915395206301398,2,BEAR,BEAR,-3.0,CONFLICTED
2026-06-24T12:50:15.618944+00:00,4,6,7.960642583069305e-05,0.2662026500000001,0.07556299912666802,3,BEAR,BEAR,-3.0,CONFLICTED
2026-06-24T12:50:49.126975+00:00,3,7,-7.956307255803762e-06,-0.05313096599999998,0.08261692753099228,1,BEAR,BEAR,-3.0,CONFLICTED
2026-06-24T12:51:19.926812+00:00,3,7,0.00017546378268012953,-1.5633126699999995,0.013140628901432189,2,BEAR,BEAR,-3.0,CONFLICTED
2026-06-24T12:51:50.693025+00:00,3,9,3.9222084625026924e-09,-1.5598649249999994,0.05338516224028154,1,BEAR,BEAR,-3.0,BEAR_ALIGNED
2026-06-24T12:52:20.880580+00:00,3,9,-9.554511943684079e-06,-1.6245644579999994,0.037493013176994466,1,BEAR,BEAR,-3.0,BEAR_ALIGNED
2026-06-24T12:52:51.327981+00:00,3,9,1.756037700815105e-05,-1.6732804489999993,0.06646674122540783,2,BEAR,BEAR,-3.0,BEAR_ALIGNED
2026-06-24T12:53:22.234668+00:00,3,9,1.5948911043168457e-05,-1.6721950139999997,2.2822377575957677,1,BEAR,BEAR,-3.0,BEAR_ALIGNED
2026-06-24T12:54:08.995164+00:00,3,9,0.0,-1.521838679999997,0.21868543244267932,1,BEAR,BEAR,-3.0,BEAR_ALIGNED
2026-06-24T12:54:40.433149+00:00,3,9,-3.9856364430263235e-05,-1.5285686279999966,0.1350216476156973,1,BEAR,BEAR,-3.0,BEAR_ALIGNED
2026-06-24T12:55:11.384884+00:00,3,9,3.82836435826164e-05,-1.635980624999996,0.11513349948018378,2,BEAR,BEAR,-3.0,BEAR_ALIGNED
2026-06-24T12:55:41.851110+00:00,3,9,9.56998851601378e-05,-1.6304625899999958,0.12186844705743395,2,BEAR,BEAR,-3.0,BEAR_ALIGNED
2026-06-24T12:56:12.045730+00:00,3,9,-4.775193929938503e-06,-1.7977669449999951,0.06572381974406263,1,BEAR,BEAR,-3.0,BEAR_ALIGNED
2026-06-24T12:56:43.470789+00:00,3,9,-1.5961437167802587e-05,-1.9641759399999943,5.343956191659484,0,BEAR,BEAR,-3.0,BEAR_ALIGNED
2026-06-24T12:57:13.906530+00:00,3,9,-3.183247071974102e-06,-1.9149304219999945,0.11145103180473638,1,BEAR,BEAR,-3.0,BEAR_ALIGNED
2026-06-24T12:57:45.128515+00:00,3,9,-6.382130035899481e-05,-1.959988479999994,0.11117316302968483,1,BEAR,BEAR,-3.0,BEAR_ALIGNED
