ts,trade_id,decision,reason,skip_stage,ai_win_prob,ai_threshold,ai_decision_text,edge_score,edge_threshold,effective_threshold,invert_signal,early_fail_enabled,experiment_tag,features_price,features_ema9,features_delta,controls_edge,final_direction,ai_error,ai_source,edge_trigger_reason,exchange,data_symbol,bot_version,fee_profile,analyzer_sync_id,research_lane,research_model
2026-06-24T09:28:47.374690+00:00,cont-c92ab3987c43,BLOCKED,BELOW_THRESHOLD,POST_AI,62,44.0,APPROVE,2.2,3.0,3.0,False,True,INV_False_EF_True,62734.0,62779.397977,-0.615672,3.0,SHORT,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-24T09:28:51.073326+00:00,cont-c92ab3987c43,COMPLETE,COMPLETE,COMPLETE,62,44.0,APPROVE,2.2,3.0,3.0,False,True,INV_False_EF_True,62734.0,62779.397977,-0.615672,3.0,SHORT,False,SPAWN,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-24T09:28:52.489428+00:00,10981517-2e98-4c38-89c6-7bec85211b63,AI,APPROVE,AI,62,44.0,APPROVE,2.2,3.0,3.0,False,True,INV_False_EF_True,,,-0.654845,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,AI_SCAN,AI Scan (no orders)
2026-06-24T09:28:58.315784+00:00,c604c-643000f7cb1d,AI,APPROVE,AI,62,44.0,APPROVE,2.8,3.0,3.0,False,True,INV_False_EF_True,62738.0,62779.397977,-0.641912,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,COMBO_604_SP4_CHASE_3PLUS,AI60-65 · Spread4 · Chase 3+
2026-06-24T09:29:05.154651+00:00,c604c-643000f7cb1d,BLOCKED,BELOW_THRESHOLD,POST_AI,62,44.0,APPROVE,2.8,3.0,3.0,False,True,INV_False_EF_True,62738.0,62779.397977,-0.641912,3.0,SHORT,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,COMBO_604_SP4_CHASE_3PLUS,AI60-65 · Spread4 · Chase 3+
2026-06-24T09:29:07.899643+00:00,c604c-643000f7cb1d,COMPLETE,COMPLETE,COMPLETE,62,44.0,APPROVE,2.8,3.0,3.0,False,True,INV_False_EF_True,62738.0,62779.397977,-0.641912,3.0,SHORT,False,SPAWN,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,COMBO_604_SP4_CHASE_3PLUS,AI60-65 · Spread4 · Chase 3+
2026-06-24T09:31:56.258658+00:00,cont-a6053fcce356,AI,APPROVE,AI,62,44.0,APPROVE,2.6,3.0,3.0,False,True,INV_False_EF_True,,,-0.850043,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-24T09:32:20.594552+00:00,cont-a6053fcce356,BLOCKED,BELOW_THRESHOLD,POST_AI,62,44.0,APPROVE,2.6,3.0,3.0,False,True,INV_False_EF_True,,,-0.850043,3.0,SHORT,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-24T09:32:24.563881+00:00,cont-a6053fcce356,COMPLETE,COMPLETE,COMPLETE,62,44.0,APPROVE,2.6,3.0,3.0,False,True,INV_False_EF_True,,,-0.850043,3.0,SHORT,False,SPAWN,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-24T09:32:26.916919+00:00,26f7d9a3-f7ca-49c2-9c8a-4789e4d9d34a,AI,APPROVE,AI,62,44.0,APPROVE,2.6,3.0,3.0,False,True,INV_False_EF_True,,,-0.844564,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,AI_SCAN,AI Scan (no orders)
2026-06-24T09:32:33.679826+00:00,ba1f295c-6735-4182-9783-67061e986483,NO_SIGNAL,AI_COOLDOWN_131s,PRE_PIPELINE,,44.0,,2.5,3.0,3.0,False,True,INV_False_EF_True,,,,,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,,Unknown
2026-06-24T09:35:27.198873+00:00,cont-1bda6a48e774,AI,APPROVE,AI,62,44.0,APPROVE,1.6,3.0,3.0,False,True,INV_False_EF_True,62727.0,62768.118382,-0.098131,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-24T09:35:37.185384+00:00,cont-1bda6a48e774,BLOCKED,BELOW_THRESHOLD,POST_AI,62,44.0,APPROVE,1.6,3.0,3.0,False,True,INV_False_EF_True,62727.0,62768.118382,-0.098131,3.0,SHORT,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-24T09:35:40.979119+00:00,cont-1bda6a48e774,COMPLETE,COMPLETE,COMPLETE,62,44.0,APPROVE,1.6,3.0,3.0,False,True,INV_False_EF_True,62727.0,62768.118382,-0.098131,3.0,SHORT,False,SPAWN,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-24T09:35:41.133353+00:00,d93b18b9-28c4-4413-ac21-b92743be3c4c,AI,APPROVE,AI,62,44.0,APPROVE,1.6,3.0,3.0,False,True,INV_False_EF_True,,,-0.028431,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,AI_SCAN,AI Scan (no orders)
2026-06-24T09:35:48.217895+00:00,c604c-6f37f5180b1f,AI,APPROVE,AI,62,44.0,APPROVE,2.3,3.0,3.0,False,True,INV_False_EF_True,62718.0,62768.118382,-0.067375,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,COMBO_604_SP4_CHASE_3PLUS,AI60-65 · Spread4 · Chase 3+
2026-06-24T09:35:56.406451+00:00,c604c-6f37f5180b1f,BLOCKED,BELOW_THRESHOLD,POST_AI,62,44.0,APPROVE,2.3,3.0,3.0,False,True,INV_False_EF_True,62718.0,62768.118382,-0.067375,3.0,SHORT,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,COMBO_604_SP4_CHASE_3PLUS,AI60-65 · Spread4 · Chase 3+
2026-06-24T09:36:01.943268+00:00,c604c-6f37f5180b1f,COMPLETE,COMPLETE,COMPLETE,62,44.0,APPROVE,2.3,3.0,3.0,False,True,INV_False_EF_True,62718.0,62768.118382,-0.067375,3.0,SHORT,False,SPAWN,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,COMBO_604_SP4_CHASE_3PLUS,AI60-65 · Spread4 · Chase 3+
2026-06-24T09:41:36.217001+00:00,cont-5eb14367f12a,AI,APPROVE,AI,62,44.0,APPROVE,2.2,3.0,3.0,False,True,INV_False_EF_True,62696.0,62767.918382,-0.036629,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-24T09:41:37.641584+00:00,cont-5eb14367f12a,BLOCKED,BELOW_THRESHOLD,POST_AI,62,44.0,APPROVE,2.2,3.0,3.0,False,True,INV_False_EF_True,62696.0,62767.918382,-0.036629,3.0,SHORT,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-24T09:41:38.228451+00:00,cont-5eb14367f12a,COMPLETE,COMPLETE,COMPLETE,62,44.0,APPROVE,2.2,3.0,3.0,False,True,INV_False_EF_True,62696.0,62767.918382,-0.036629,3.0,SHORT,False,SPAWN,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-24T09:41:38.399783+00:00,scan-3630a5a9e709,AI,APPROVE,AI,62,44.0,APPROVE,2.2,3.0,3.0,False,True,INV_False_EF_True,62696.0,62767.918382,-0.036629,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,AI_SCAN,AI Scan (no orders)
2026-06-24T09:44:59.791286+00:00,cont-27576716a057,AI,APPROVE,AI,62,44.0,APPROVE,2.2,3.0,3.0,False,True,INV_False_EF_True,62701.0,62765.118382,-0.074256,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-24T09:45:07.164215+00:00,cont-27576716a057,BLOCKED,BELOW_THRESHOLD,POST_AI,62,44.0,APPROVE,2.2,3.0,3.0,False,True,INV_False_EF_True,62701.0,62765.118382,-0.074256,3.0,SHORT,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-24T09:45:08.848689+00:00,cont-27576716a057,COMPLETE,COMPLETE,COMPLETE,62,44.0,APPROVE,2.2,3.0,3.0,False,True,INV_False_EF_True,62701.0,62765.118382,-0.074256,3.0,SHORT,False,SPAWN,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-24T09:45:09.512376+00:00,scan-934bcfc855c7,AI,APPROVE,AI,62,44.0,APPROVE,2.2,3.0,3.0,False,True,INV_False_EF_True,62701.0,62765.118382,-0.074256,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,AI_SCAN,AI Scan (no orders)
2026-06-24T09:45:10.497474+00:00,c604c-1df3a9075bb9,AI,APPROVE,AI,62,44.0,APPROVE,2.2,3.0,3.0,False,True,INV_False_EF_True,62701.0,62765.118382,-0.074256,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,COMBO_604_SP4_CHASE_3PLUS,AI60-65 · Spread4 · Chase 3+
2026-06-24T09:45:15.463918+00:00,c604c-1df3a9075bb9,BLOCKED,BELOW_THRESHOLD,POST_AI,62,44.0,APPROVE,2.2,3.0,3.0,False,True,INV_False_EF_True,62701.0,62765.118382,-0.074256,3.0,SHORT,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,COMBO_604_SP4_CHASE_3PLUS,AI60-65 · Spread4 · Chase 3+
2026-06-24T09:45:16.755233+00:00,c604c-1df3a9075bb9,COMPLETE,COMPLETE,COMPLETE,62,44.0,APPROVE,2.2,3.0,3.0,False,True,INV_False_EF_True,62701.0,62765.118382,-0.074256,3.0,SHORT,False,SPAWN,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,COMBO_604_SP4_CHASE_3PLUS,AI60-65 · Spread4 · Chase 3+
2026-06-24T09:48:18.906404+00:00,cont-f33365605638,AI,APPROVE,AI,62,44.0,APPROVE,2.2,3.0,3.0,False,True,INV_False_EF_True,,,-0.265604,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-24T09:48:35.079535+00:00,cont-f33365605638,BLOCKED,BELOW_THRESHOLD,POST_AI,62,44.0,APPROVE,2.2,3.0,3.0,False,True,INV_False_EF_True,,,-0.265604,3.0,SHORT,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-24T09:48:59.163983+00:00,cont-f33365605638,COMPLETE,COMPLETE,COMPLETE,62,44.0,APPROVE,2.2,3.0,3.0,False,True,INV_False_EF_True,,,-0.265604,3.0,SHORT,False,SPAWN,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,CONTINUOUS,Continuous AI Research
2026-06-24T09:49:13.099689+00:00,scan-903424dfeede,AI,APPROVE,AI,62,44.0,APPROVE,2.2,3.0,3.0,False,True,INV_False_EF_True,,,-0.288955,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,AI_SCAN,AI Scan (no orders)
2026-06-24T09:49:20.062856+00:00,7a73516f-1795-4dec-bed4-35dcf8a88bb1,NO_SIGNAL,AI_COOLDOWN_98s,PRE_PIPELINE,,44.0,,2.2,3.0,3.0,False,True,INV_False_EF_True,,,,,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.3-dashboard-ultimate-gate-2026-06-23,BITFINEX_ZERO,v10.3-dashboard-ultimate-gate-2026-06-23,,Unknown
2026-06-24T09:56:49.720141+00:00,cont-d53e87ec015f,AI,APPROVE,AI,62,44.0,APPROVE,1.8,3.0,3.0,False,True,INV_False_EF_True,62745.0,62759.334705,-0.056996,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.4-relay-fidelity-regime-v1-2026-06-24,BITFINEX_ZERO,v10.4-relay-fidelity-regime-v1-2026-06-24,CONTINUOUS,Continuous AI Research
2026-06-24T09:57:01.366914+00:00,cont-d53e87ec015f,BLOCKED,BELOW_THRESHOLD,POST_AI,62,44.0,APPROVE,1.8,3.0,3.0,False,True,INV_False_EF_True,62745.0,62759.334705,-0.056996,3.0,SHORT,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.4-relay-fidelity-regime-v1-2026-06-24,BITFINEX_ZERO,v10.4-relay-fidelity-regime-v1-2026-06-24,CONTINUOUS,Continuous AI Research
2026-06-24T09:57:05.368230+00:00,cont-d53e87ec015f,COMPLETE,COMPLETE,COMPLETE,62,44.0,APPROVE,1.8,3.0,3.0,False,True,INV_False_EF_True,62745.0,62759.334705,-0.056996,3.0,SHORT,False,SPAWN,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.4-relay-fidelity-regime-v1-2026-06-24,BITFINEX_ZERO,v10.4-relay-fidelity-regime-v1-2026-06-24,CONTINUOUS,Continuous AI Research
2026-06-24T09:57:06.764179+00:00,scan-56d40872837b,AI,APPROVE,AI,62,44.0,APPROVE,1.8,3.0,3.0,False,True,INV_False_EF_True,62745.0,62759.334705,-0.056996,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.4-relay-fidelity-regime-v1-2026-06-24,BITFINEX_ZERO,v10.4-relay-fidelity-regime-v1-2026-06-24,AI_SCAN,AI Scan (no orders)
2026-06-24T10:20:33.957801+00:00,cont-d2eaf1301ff4,AI,APPROVE,AI,62,44.0,APPROVE,2.7,3.0,3.0,False,True,INV_False_EF_True,62587.0,62718.198211,-1.089083,3.0,,False,,AI_COOLDOWN_129s,bitfinex,tBTCF0:USTF0,v10.4-relay-fidelity-regime-v1-2026-06-24,BITFINEX_ZERO,v10.4-relay-fidelity-regime-v1-2026-06-24,CONTINUOUS,Continuous AI Research
2026-06-24T10:20:37.928169+00:00,cont-d2eaf1301ff4,BLOCKED,BELOW_THRESHOLD,POST_AI,62,44.0,APPROVE,2.7,3.0,3.0,False,True,INV_False_EF_True,62587.0,62718.198211,-1.089083,3.0,SHORT,False,,AI_COOLDOWN_129s,bitfinex,tBTCF0:USTF0,v10.4-relay-fidelity-regime-v1-2026-06-24,BITFINEX_ZERO,v10.4-relay-fidelity-regime-v1-2026-06-24,CONTINUOUS,Continuous AI Research
2026-06-24T10:20:38.988752+00:00,cont-d2eaf1301ff4,COMPLETE,COMPLETE,COMPLETE,62,44.0,APPROVE,2.7,3.0,3.0,False,True,INV_False_EF_True,62587.0,62718.198211,-1.089083,3.0,SHORT,False,SPAWN,AI_COOLDOWN_129s,bitfinex,tBTCF0:USTF0,v10.4-relay-fidelity-regime-v1-2026-06-24,BITFINEX_ZERO,v10.4-relay-fidelity-regime-v1-2026-06-24,CONTINUOUS,Continuous AI Research
2026-06-24T10:20:39.129176+00:00,scan-06448bd494bc,AI,APPROVE,AI,62,44.0,APPROVE,3.0,3.0,3.0,False,True,INV_False_EF_True,62587.0,62718.198211,-1.089083,3.0,,False,,AI_COOLDOWN_129s,bitfinex,tBTCF0:USTF0,v10.4-relay-fidelity-regime-v1-2026-06-24,BITFINEX_ZERO,v10.4-relay-fidelity-regime-v1-2026-06-24,AI_SCAN,AI Scan (no orders)
2026-06-24T10:22:48.486285+00:00,cont-0de80ced96c7,AI,APPROVE,AI,62,44.0,APPROVE,1.6,3.0,3.0,False,True,INV_False_EF_True,62597.0,62703.998211,-1.656761,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.4-relay-fidelity-regime-v1-2026-06-24,BITFINEX_ZERO,v10.4-relay-fidelity-regime-v1-2026-06-24,CONTINUOUS,Continuous AI Research
2026-06-24T10:22:50.764914+00:00,cont-0de80ced96c7,BLOCKED,BELOW_THRESHOLD,POST_AI,62,44.0,APPROVE,1.6,3.0,3.0,False,True,INV_False_EF_True,62597.0,62703.998211,-1.656761,3.0,SHORT,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.4-relay-fidelity-regime-v1-2026-06-24,BITFINEX_ZERO,v10.4-relay-fidelity-regime-v1-2026-06-24,CONTINUOUS,Continuous AI Research
2026-06-24T10:22:51.241906+00:00,cont-0de80ced96c7,COMPLETE,COMPLETE,COMPLETE,62,44.0,APPROVE,1.6,3.0,3.0,False,True,INV_False_EF_True,62597.0,62703.998211,-1.656761,3.0,SHORT,False,SPAWN,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.4-relay-fidelity-regime-v1-2026-06-24,BITFINEX_ZERO,v10.4-relay-fidelity-regime-v1-2026-06-24,CONTINUOUS,Continuous AI Research
2026-06-24T10:22:51.354046+00:00,scan-5475e0cb3f52,AI,APPROVE,AI,62,44.0,APPROVE,1.6,3.0,3.0,False,True,INV_False_EF_True,62597.0,62703.998211,-1.656761,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.4-relay-fidelity-regime-v1-2026-06-24,BITFINEX_ZERO,v10.4-relay-fidelity-regime-v1-2026-06-24,AI_SCAN,AI Scan (no orders)
2026-06-24T10:22:51.645675+00:00,c604c-57d883d5fe3d,AI,APPROVE,AI,62,44.0,APPROVE,1.6,3.0,3.0,False,True,INV_False_EF_True,62597.0,62703.998211,-1.656761,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.4-relay-fidelity-regime-v1-2026-06-24,BITFINEX_ZERO,v10.4-relay-fidelity-regime-v1-2026-06-24,COMBO_604_SP4_CHASE_3PLUS,AI60-65 · Spread4 · Chase 3+
2026-06-24T10:22:54.017532+00:00,c604c-57d883d5fe3d,BLOCKED,BELOW_THRESHOLD,POST_AI,62,44.0,APPROVE,1.6,3.0,3.0,False,True,INV_False_EF_True,62597.0,62703.998211,-1.656761,3.0,SHORT,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.4-relay-fidelity-regime-v1-2026-06-24,BITFINEX_ZERO,v10.4-relay-fidelity-regime-v1-2026-06-24,COMBO_604_SP4_CHASE_3PLUS,AI60-65 · Spread4 · Chase 3+
2026-06-24T10:22:54.633202+00:00,c604c-57d883d5fe3d,COMPLETE,COMPLETE,COMPLETE,62,44.0,APPROVE,1.6,3.0,3.0,False,True,INV_False_EF_True,62597.0,62703.998211,-1.656761,3.0,SHORT,False,SPAWN,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.4-relay-fidelity-regime-v1-2026-06-24,BITFINEX_ZERO,v10.4-relay-fidelity-regime-v1-2026-06-24,COMBO_604_SP4_CHASE_3PLUS,AI60-65 · Spread4 · Chase 3+
2026-06-24T10:26:02.094146+00:00,cont-e66e438bb8e4,AI,APPROVE,AI,62,44.0,APPROVE,2.2,3.0,3.0,False,True,INV_False_EF_True,62600.0,62704.598211,-1.614565,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.4-relay-fidelity-regime-v1-2026-06-24,BITFINEX_ZERO,v10.4-relay-fidelity-regime-v1-2026-06-24,CONTINUOUS,Continuous AI Research
2026-06-24T10:26:04.292111+00:00,cont-e66e438bb8e4,BLOCKED,BELOW_THRESHOLD,POST_AI,62,44.0,APPROVE,2.2,3.0,3.0,False,True,INV_False_EF_True,62600.0,62704.598211,-1.614565,3.0,SHORT,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.4-relay-fidelity-regime-v1-2026-06-24,BITFINEX_ZERO,v10.4-relay-fidelity-regime-v1-2026-06-24,CONTINUOUS,Continuous AI Research
2026-06-24T10:26:04.712825+00:00,cont-e66e438bb8e4,COMPLETE,COMPLETE,COMPLETE,62,44.0,APPROVE,2.2,3.0,3.0,False,True,INV_False_EF_True,62600.0,62704.598211,-1.614565,3.0,SHORT,False,SPAWN,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.4-relay-fidelity-regime-v1-2026-06-24,BITFINEX_ZERO,v10.4-relay-fidelity-regime-v1-2026-06-24,CONTINUOUS,Continuous AI Research
2026-06-24T10:26:04.800508+00:00,scan-dda87283baae,AI,APPROVE,AI,62,44.0,APPROVE,2.2,3.0,3.0,False,True,INV_False_EF_True,62600.0,62704.598211,-1.614565,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.4-relay-fidelity-regime-v1-2026-06-24,BITFINEX_ZERO,v10.4-relay-fidelity-regime-v1-2026-06-24,AI_SCAN,AI Scan (no orders)
2026-06-24T10:26:05.022659+00:00,c604c-d8cb7d9448b1,AI,APPROVE,AI,62,44.0,APPROVE,2.2,3.0,3.0,False,True,INV_False_EF_True,62600.0,62704.598211,-1.614565,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.4-relay-fidelity-regime-v1-2026-06-24,BITFINEX_ZERO,v10.4-relay-fidelity-regime-v1-2026-06-24,COMBO_604_SP4_CHASE_3PLUS,AI60-65 · Spread4 · Chase 3+
2026-06-24T10:26:09.199733+00:00,c604c-d8cb7d9448b1,BLOCKED,BELOW_THRESHOLD,POST_AI,62,44.0,APPROVE,2.2,3.0,3.0,False,True,INV_False_EF_True,62600.0,62704.598211,-1.614565,3.0,SHORT,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.4-relay-fidelity-regime-v1-2026-06-24,BITFINEX_ZERO,v10.4-relay-fidelity-regime-v1-2026-06-24,COMBO_604_SP4_CHASE_3PLUS,AI60-65 · Spread4 · Chase 3+
2026-06-24T10:26:09.734160+00:00,c604c-d8cb7d9448b1,COMPLETE,COMPLETE,COMPLETE,62,44.0,APPROVE,2.2,3.0,3.0,False,True,INV_False_EF_True,62600.0,62704.598211,-1.614565,3.0,SHORT,False,SPAWN,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.4-relay-fidelity-regime-v1-2026-06-24,BITFINEX_ZERO,v10.4-relay-fidelity-regime-v1-2026-06-24,COMBO_604_SP4_CHASE_3PLUS,AI60-65 · Spread4 · Chase 3+
2026-06-24T10:26:09.860215+00:00,ba6bf3da-8d8f-4134-bef6-74f96a768d0e,NO_SIGNAL,AI_COOLDOWN_166s,PRE_PIPELINE,,44.0,,2.2,3.0,3.0,False,True,INV_False_EF_True,,,,,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.4-relay-fidelity-regime-v1-2026-06-24,BITFINEX_ZERO,v10.4-relay-fidelity-regime-v1-2026-06-24,,Unknown
2026-06-24T10:29:08.707752+00:00,cont-e990e8d9af84,AI,APPROVE,AI,62,44.0,APPROVE,3.1,3.0,3.0,False,True,INV_False_EF_True,62588.0,62701.998211,-1.633456,3.0,,False,,PERIODIC_RESEARCH_AI,bitfinex,tBTCF0:USTF0,v10.4-relay-fidelity-regime-v1-2026-06-24,BITFINEX_ZERO,v10.4-relay-fidelity-regime-v1-2026-06-24,CONTINUOUS,Continuous AI Research
